24-08-2018 10:19:43 DEBUG    [connectionpool.py: 393] http://books.toscrape.com:80 "GET /catalogue/page-43.html HTTP/1.1" 200 None
24-08-2018 10:19:43 DEBUG    [connectionpool.py: 205] Starting new HTTP connection (1): books.toscrape.com:80
24-08-2018 10:19:43 DEBUG    [connectionpool.py: 393] http://books.toscrape.com:80 "GET /catalogue/page-44.html HTTP/1.1" 200 None
24-08-2018 10:19:43 DEBUG    [connectionpool.py: 205] Starting new HTTP connection (1): books.toscrape.com:80
24-08-2018 10:19:43 DEBUG    [connectionpool.py: 393] http://books.toscrape.com:80 "GET /catalogue/page-45.html HTTP/1.1" 200 None
24-08-2018 10:19:43 DEBUG    [connectionpool.py: 205] Starting new HTTP connection (1): books.toscrape.com:80
24-08-2018 10:19:44 DEBUG    [connectionpool.py: 393] http://books.toscrape.com:80 "GET /catalogue/page-46.html HTTP/1.1" 200 None
24-08-2018 10:19:44 DEBUG    [connectionpool.py: 205] Starting new HTTP connection (1): books.toscrape.com:80
24-08-2018 10:19:44 DEBUG    [connectionpool.py: 393] http://books.toscrape.com:80 "GET /catalogue/page-47.html HTTP/1.1" 200 None
24-08-2018 10:19:44 DEBUG    [connectionpool.py: 205] Starting new HTTP connection (1): books.toscrape.com:80
24-08-2018 10:19:45 DEBUG    [connectionpool.py: 393] http://books.toscrape.com:80 "GET /catalogue/page-48.html HTTP/1.1" 200 None
24-08-2018 10:19:45 DEBUG    [connectionpool.py: 205] Starting new HTTP connection (1): books.toscrape.com:80
24-08-2018 10:19:45 DEBUG    [connectionpool.py: 393] http://books.toscrape.com:80 "GET /catalogue/page-49.html HTTP/1.1" 200 None
